TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE,DURATION,DURATION_UNIT
task,Tags,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Specifying Credentials,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Environment Variables,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Configuration Files,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Prerequisite: Boto3 Python Library,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Dynamic Inventory,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Inventory Caching,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Other Configuration Options,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Defining Dynamic Groups with Tags,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Applying Tags to Existing Resources,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Nicer Group Names,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Virtual Private Clouds,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Configuring ansible.cfg for Use with ec2,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Launching New Instances,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,EC2 Key Pairs,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Creating a New Key,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Uploading Your Public Key,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Security Groups,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Permitted IP Addresses,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Security Group Ports,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Getting the Latest AMI,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Create a New Instance and Add It to a Group,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Waiting for the Server to Come Up,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Putting It All Together,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Specifying a Virtual Private Cloud,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Dynamic Inventory and VPC,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Conclusion,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
section,18. Callback Plug-ins,,,,,,,,,,
task,Stdout Plug-ins,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,ARA,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,debug,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,default,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,dense,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,json,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,minimal,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,null,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,oneline,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Notification and Aggregate Plug-ins,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Python Requirements,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,foreman,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,jabber,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,junit,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,log_plays,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,logentries,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,logstash,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,mail,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,profile_roles,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,profile_tasks,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,say,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,slack,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,splunk,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,timer,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Conclusion,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
section,19. Custom Modules,,,,,,,,,,
task,Example: Checking That You Can Reach a Remote Server,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Using the Script Module Instead of Writing Your Own,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,can_reach as a Module,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Should You Develop a Module?,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Where to Put Your Custom Modules,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,How Ansible Invokes Modules,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Generate a Standalone Python Script with the Arguments (Python Only),,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Copy the Module to the Host,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Create an Arguments File on the Host (Non-Python Only),,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Invoke the Module,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Expected Outputs,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Output Variables That Ansible Expects,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Implementing Modules in Python,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Parsing Arguments,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Accessing Parameters,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Importing the AnsibleModule Helper Class,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Argument Options,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,AnsibleModule Initializer Parameters,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Returning Success or Failure,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Invoking External Commands,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Check Mode (Dry Run),,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Documenting Your Module,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Debugging Your Module,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Implementing the Module in Bash,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Specifying an Alternative Location for Bash,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Conclusion,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
section,20. Making Ansible Go Even Faster,,,,,,,,,,
task,SSH Multiplexing and ControlPersist,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Manually Enabling SSH Multiplexing,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,SSH Multiplexing Options in Ansible,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,More SSH Tuning,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Algorithm Recommendations,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Pipelining,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Enabling Pipelining,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Configuring Hosts for Pipelining,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Mitogen for Ansible,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Fact Caching,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,JSON File Fact-Caching Backend,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Redis Fact-Caching Backend,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Memcached Fact-Caching Backend,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Parallelism,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Concurrent Tasks with Async,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Conclusion,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
section,21. Networking and Security,,,,,,,,,,
task,Network Management,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Supported Vendors,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Ansible Connection for Network Automation,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Privileged Mode,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Network Inventory,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Network Automation Use Cases,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Security,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Comply with Compliance?,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,"Secured, but Not Secure",,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Shadow IT,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Sunshine IT,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Zero Trust,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Conclusion,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
section,22. CI/CD and Ansible,,,,,,,,,,
task,Continuous Integration,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Elements in a CI System,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Jenkins and Ansible,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Running CI for Ansible Roles,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Staging,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Ansible Plug-in,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Ansible Tower Plug-in,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Conclusion,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
section,23. Ansible Automation Platform,,,,,,,,,,
task,Subscription Models,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Ansible Automation Platform Trial,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,What Ansible Automation Platform Solves,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Access Control,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Projects,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Inventory Management,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Run Jobs by Job Templates,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,RESTful API,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,AWX.AWX,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Installation,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Create an Organization,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Create an Inventory,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Running a Playbook with a Job Template,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Using Containers to Run Ansible,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Creating Execution Environments,,2,3,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Conclusion,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
section,24. Best Practices,,,,,,,,,,
task,"Simplicity, Modularity, and Composability",,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Organize Content,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Decouple Inventories from Projects,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Decouple Roles and Collections,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Playbooks,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Code Style,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Tag and Test All the Things,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Desired State,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Deliver Continuously,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Security,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Deployment,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Performance Indicators,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Benchmark Evidence,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Final Words,,2,2,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Bibliography,,2,1,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,Index,,2,1,Konrad (27918041),,,,Europe/Warsaw,30,minute
task,About the Authors,,2,1,Konrad (27918041),,,,Europe/Warsaw,30,minute
